   7.0000000e-01	  -4.7035559e-01	   2.6624160e+00	   1.9403185e+00	  -4.7033875e-01	   2.6472459e+00	   1.9401995e+00	   6.3686498e+01	   5.9850004e+01	  -1.2364440e+01	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	
   7.2000000e-01	  -5.0181145e-01	   2.6388211e+00	   1.9650239e+00	  -5.0179461e-01	   2.6236540e+00	   1.9649049e+00	   6.3217356e+01	   6.1416043e+01	  -1.2045825e+01	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	
   7.4000000e-01	  -5.3404128e-01	   2.6146457e+00	   1.9903371e+00	  -5.3402445e-01	   2.5994817e+00	   1.9902181e+00	   6.2802841e+01	   6.2912175e+01	  -1.1677100e+01	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	
   7.6000000e-01	  -5.6699823e-01	   2.5899249e+00	   2.0162214e+00	  -5.6698140e-01	   2.5747639e+00	   2.0161025e+00	   6.2444955e+01	   6.4335991e+01	  -1.1259969e+01	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	
   7.8000000e-01	  -6.0063357e-01	   2.5646954e+00	   2.0426385e+00	  -6.0061674e-01	   2.5495374e+00	   2.0425196e+00	   6.2145595e+01	   6.5685224e+01	  -1.0796253e+01	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	
   8.0000000e-01	  -6.3489682e-01	   2.5389949e+00	   2.0695488e+00	  -6.3488000e-01	   2.5238400e+00	   2.0694299e+00	   6.1906529e+01	   6.6957757e+01	  -1.0287874e+01	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	
   8.2000000e-01	  -6.6973596e-01	   2.5128626e+00	   2.0969114e+00	  -6.6971914e-01	   2.4977106e+00	   2.0967925e+00	   6.1729368e+01	   6.8151636e+01	  -9.7368320e+00	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	
   8.4000000e-01	  -7.0509750e-01	   2.4863384e+00	   2.1246842e+00	  -7.0508068e-01	   2.4711895e+00	   2.1245654e+00	   6.1615548e+01	   6.9265077e+01	  -9.1451855e+00	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	
   8.6000000e-01	  -7.4092665e-01	   2.4594635e+00	   2.1528244e+00	  -7.4090983e-01	   2.4443176e+00	   2.1527055e+00	   6.1566306e+01	   7.0296473e+01	  -8.5150291e+00	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	
   8.8000000e-01	  -7.7716748e-01	   2.4322798e+00	   2.1812878e+00	  -7.7715067e-01	   2.4171370e+00	   2.1811690e+00	   6.1582654e+01	   7.1244404e+01	  -7.8484716e+00	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	
   9.0000000e-01	  -8.1376306e-01	   2.4048301e+00	   2.2100299e+00	  -8.1374625e-01	   2.3896903e+00	   2.2099111e+00	   6.1665360e+01	   7.2107641e+01	  -7.1476146e+00	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	
   9.2000000e-01	  -8.5065558e-01	   2.3771577e+00	   2.2390052e+00	  -8.5063877e-01	   2.3620209e+00	   2.2388865e+00	   6.1814925e+01	   7.2885155e+01	  -6.4145318e+00	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	
   9.4000000e-01	  -8.8778651e-01	   2.3493065e+00	   2.2681677e+00	  -8.8776971e-01	   2.3341727e+00	   2.2680490e+00	   6.2031564e+01	   7.3576126e+01	  -5.6512511e+00	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	
   9.6000000e-01	  -9.2509676e-01	   2.3213207e+00	   2.2974711e+00	  -9.2507996e-01	   2.3061900e+00	   2.2973524e+00	   6.2315191e+01	   7.4179946e+01	  -4.8597381e+00	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	
   9.8000000e-01	  -9.6252679e-01	   2.2932452e+00	   2.3268686e+00	  -9.6251000e-01	   2.2781175e+00	   2.3267499e+00	   6.2665403e+01	   7.4696229e+01	  -4.0418836e+00	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	
   1.0000000e+00	  -1.0000168e+00	   2.2651247e+00	   2.3563131e+00	  -1.0000000e+00	   2.2500000e+00	   2.3561945e+00	   6.3081472e+01	   7.5124820e+01	  -3.1994943e+00	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	
   1.0200000e+00	  -1.0375068e+00	   2.2370041e+00	   2.3857577e+00	  -1.0374900e+00	   2.2218825e+00	   2.3856391e+00	   6.3562332e+01	   7.5465801e+01	  -2.3342873e+00	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	
